SJ0405MXDHTHWPR,,,,,,,,,,,
CRSMW,,,,,,,,,,,
10,0,12.5,,,,,,,,,
1,2023,14,200,-4.4,80.5,5.275,0,0,,,
1,2023,14,300,-4.675,78.5,4.875,0,0,,,
1,2023,14,400,-5.025,75.75,4.3,0,0,,,
1,2023,14,500,-5.225,76.5,3.525,0,0,,,
1,2023,14,600,-5.225,76,3.775,0,0,,,
1,2023,14,700,-5.375,76,3.25,0,0,,,
1,2023,14,800,-5.425,75.5,2.85,0,0,,,
1,2023,14,900,-5.1,75.5,3.025,0,26,,,
1,2023,14,1000,-4.6,74,2.6,0,159,,,
1,2023,14,1100,-4.25,71.25,3.375,0,185,,,
1,2023,14,1200,-4.025,70.5,3.275,0,218,,,
1,2023,14,1300,-3.975,70.5,3.025,0,215,,,
1,2023,14,1400,-3.95,69.75,2.75,0,340,,,
1,2023,14,1500,-3.875,69.5,2.55,0,251,,,
1,2023,14,1600,-4.3,73,2.525,0,123,,,
1,2023,14,1700,-5.25,76.25,1.525,0,43,,,
1,2023,14,1800,-6.95,82.75,0.25,0,0,,,
1,2023,14,1900,-7.95,88.5,0.9,0,0,,,
1,2023,14,2000,-9.05,91,0.425,0,0,,,
1,2023,14,2100,-9.525,92.5,0.6,0,0,,,
1,2023,14,2200,-9.4,90.75,1.25,0,0,,,
1,2023,14,2300,-10.15,91.75,0.6,0,0,,,
1,2023,14,2400,-10.275,90.75,0.575,0,0,,,
1,2023,15,100,-10.575,91.25,0.45,0,0,,,
1,2023,15,200,-10.175,90.5,0.55,0,0,,,
1,2023,15,300,-10.375,90.25,0.625,0,0,,,
1,2023,15,400,-9.325,88.25,1.35,0,0,,,
1,2023,15,500,-9.175,87.5,0.725,0,0,,,
1,2023,15,600,-9.725,89.75,0.325,0,0,,,
1,2023,15,700,-9.75,89.25,0.425,0,0,,,
1,2023,15,800,-8.225,86.5,1,0,0,,,
1,2023,15,900,-5.45,76.75,1.45,0,145,,,
1,2023,15,1000,-3.975,72.5,2.025,0,294,,,
1,2023,15,1100,-1.85,68,1.875,0,298,,,
1,2023,15,1200,-0.975,66.75,2.35,0,340,,,
1,2023,15,1300,-0.175,65.5,2.5,0,352,,,
1,2023,15,1400,0,63.25,2.25,0,324,,,
1,2023,15,1500,0.45,62.25,2.15,0,215,,,
1,2023,15,1600,0.9,60.5,1.475,0,111,,,
1,2023,15,1700,-0.775,68.5,1.45,0,28,,,
1,2023,15,1800,-1.475,71,1.9,0,0,,,
1,2023,15,1900,-1.9,72.5,1.95,0,0,,,
